timestamp,close
2015-11-14 06:00:00+00:00,333.8
2015-11-15 06:00:00+00:00,322.33
2015-11-16 06:00:00+00:00,335.6
2015-11-17 06:00:00+00:00,336.49
2015-11-18 06:00:00+00:00,334.31
2015-11-19 06:00:00+00:00,316.73
2015-11-20 06:00:00+00:00,324.99
2015-11-21 06:00:00+00:00,327.0
2015-11-22 06:00:00+00:00,322.78
2015-11-23 06:00:00+00:00,321.75
2015-11-24 06:00:00+00:00,318.85
2015-11-25 06:00:00+00:00,332.29
2015-11-26 06:00:00+00:00,352.57
2015-11-27 06:00:00+00:00,358.97
2015-11-28 06:00:00+00:00,355.42
2015-11-29 06:00:00+00:00,377.25
2015-11-30 06:00:00+00:00,376.86
2015-12-01 06:00:00+00:00,354.48
2015-12-02 06:00:00+00:00,368.58
2015-12-03 06:00:00+00:00,359.34
2015-12-04 06:00:00+00:00,363.98
2015-12-05 06:00:00+00:00,398.0
2015-12-06 06:00:00+00:00,387.39
2015-12-07 06:00:00+00:00,394.73
2015-12-08 06:00:00+00:00,417.76
2015-12-09 06:00:00+00:00,418.39
2015-12-10 06:00:00+00:00,422.33
2015-12-11 06:00:00+00:00,412.25
2015-12-12 06:00:00+00:00,436.87
2015-12-13 06:00:00+00:00,437.9
2015-12-14 06:00:00+00:00,444.01
2015-12-15 06:00:00+00:00,452.85
2015-12-16 06:00:00+00:00,453.97
2015-12-17 06:00:00+00:00,455.5
2015-12-18 06:00:00+00:00,464.3
2015-12-19 06:00:00+00:00,459.19
2015-12-20 06:00:00+00:00,442.22
2015-12-21 06:00:00+00:00,436.62
2015-12-22 06:00:00+00:00,437.66
2015-12-23 06:00:00+00:00,455.71
2015-12-24 06:00:00+00:00,455.74
2015-12-25 06:00:00+00:00,442.66
2015-12-26 06:00:00+00:00,420.6
2015-12-27 06:00:00+00:00,424.72
2015-12-28 06:00:00+00:00,422.31
2015-12-29 06:00:00+00:00,432.48
2015-12-30 06:00:00+00:00,420.54
2015-12-31 06:00:00+00:00,435.99
2016-01-01 06:00:00+00:00,435.66
2016-01-02 06:00:00+00:00,435.4
2016-01-03 06:00:00+00:00,431.91
2016-01-04 06:00:00+00:00,433.78
2016-01-05 06:00:00+00:00,431.31
2016-01-06 06:00:00+00:00,443.51
2016-01-07 06:00:00+00:00,459.07
2016-01-08 06:00:00+00:00,454.44
2016-01-09 06:00:00+00:00,450.38
2016-01-10 06:00:00+00:00,451.53
2016-01-11 06:00:00+00:00,449.19
2016-01-12 06:00:00+00:00,432.78
2016-01-13 06:00:00+00:00,432.77
2016-01-14 06:00:00+00:00,416.12
2016-01-15 06:00:00+00:00,357.53
2016-01-16 06:00:00+00:00,388.7
2016-01-17 06:00:00+00:00,378.46
2016-01-18 06:00:00+00:00,383.56
2016-01-19 06:00:00+00:00,379.96
2016-01-20 06:00:00+00:00,418.54
2016-01-21 06:00:00+00:00,399.1
2016-01-22 06:00:00+00:00,382.9
2016-01-23 06:00:00+00:00,390.09
2016-01-24 06:00:00+00:00,398.39
2016-01-25 06:00:00+00:00,392.94
2016-01-26 06:00:00+00:00,395.23
2016-01-27 06:00:00+00:00,383.42
2016-01-28 06:00:00+00:00,379.61
2016-01-29 06:00:00+00:00,378.68
2016-01-30 06:00:00+00:00,381.7
2016-01-31 06:00:00+00:00,374.63
2016-02-01 06:00:00+00:00,371.33
2016-02-02 06:00:00+00:00,372.81
2016-02-03 06:00:00+00:00,371.46
2016-02-04 06:00:00+00:00,385.98
2016-02-05 06:00:00+00:00,384.5
2016-02-06 06:00:00+00:00,375.44
2016-02-07 06:00:00+00:00,378.74
2016-02-08 06:00:00+00:00,371.35
2016-02-09 06:00:00+00:00,374.57
2016-02-10 06:00:00+00:00,374.84
2016-02-11 06:00:00+00:00,378.23
2016-02-12 06:00:00+00:00,390.21
2016-02-13 06:00:00+00:00,397.05
2016-02-14 06:00:00+00:00,405.08
2016-02-15 06:00:00+00:00,398.95
2016-02-16 06:00:00+00:00,402.15
2016-02-17 06:00:00+00:00,419.13
2016-02-18 06:00:00+00:00,421.19
2016-02-19 06:00:00+00:00,424.79
2016-02-20 06:00:00+00:00,439.23
2016-02-21 06:00:00+00:00,435.11
2016-02-22 06:00:00+00:00,438.63
2016-02-23 06:00:00+00:00,411.47
2016-02-24 06:00:00+00:00,419.7
2016-02-25 06:00:00+00:00,422.85
2016-02-26 06:00:00+00:00,430.85
2016-02-27 06:00:00+00:00,426.31
2016-02-28 06:00:00+00:00,436.66
2016-02-29 06:00:00+00:00,435.19
2016-03-01 06:00:00+00:00,433.08
2016-03-02 06:00:00+00:00,414.46
2016-03-03 06:00:00+00:00,420.28
2016-03-04 06:00:00+00:00,407.71
2016-03-05 06:00:00+00:00,396.08
2016-03-06 06:00:00+00:00,403.24
2016-03-07 06:00:00+00:00,414.71
2016-03-08 06:00:00+00:00,411.18
2016-03-09 06:00:00+00:00,412.03
2016-03-10 06:00:00+00:00,417.89
2016-03-11 06:00:00+00:00,414.32
2016-03-12 06:00:00+00:00,412.35
2016-03-13 06:00:00+00:00,415.13
2016-03-14 05:00:00+00:00,412.64
2016-03-15 05:00:00+00:00,414.88
2016-03-16 05:00:00+00:00,417.99
2016-03-17 05:00:00+00:00,417.02
2016-03-18 05:00:00+00:00,407.96
2016-03-19 05:00:00+00:00,410.31
2016-03-20 05:00:00+00:00,411.27
2016-03-21 05:00:00+00:00,416.0
2016-03-22 05:00:00+00:00,417.16
2016-03-23 05:00:00+00:00,416.64
2016-03-24 05:00:00+00:00,413.87
2016-03-25 05:00:00+00:00,417.2
2016-03-26 05:00:00+00:00,416.72
2016-03-27 05:00:00+00:00,422.97
2016-03-28 05:00:00+00:00,423.1
2016-03-29 05:00:00+00:00,416.39
2016-03-30 05:00:00+00:00,412.79
2016-03-31 05:00:00+00:00,416.66
2016-04-01 05:00:00+00:00,418.79
2016-04-02 05:00:00+00:00,419.51
2016-04-03 05:00:00+00:00,420.16
2016-04-04 05:00:00+00:00,423.09
2016-04-05 05:00:00+00:00,422.06
2016-04-06 05:00:00+00:00,421.46
2016-04-07 05:00:00+00:00,422.72
2016-04-08 05:00:00+00:00,419.2
2016-04-09 05:00:00+00:00,419.46
2016-04-10 05:00:00+00:00,423.28
2016-04-11 05:00:00+00:00,428.2
2016-04-12 05:00:00+00:00,427.8
2016-04-13 05:00:00+00:00,425.58
2016-04-14 05:00:00+00:00,428.04
2016-04-15 05:00:00+00:00,430.93
2016-04-16 05:00:00+00:00,433.39
2016-04-17 05:00:00+00:00,433.3
2016-04-18 05:00:00+00:00,431.08
2016-04-19 05:00:00+00:00,437.06
2016-04-20 05:00:00+00:00,444.53
2016-04-21 05:00:00+00:00,448.27
2016-04-22 05:00:00+00:00,448.51
2016-04-23 05:00:00+00:00,459.27
2016-04-24 05:00:00+00:00,464.66
2016-04-25 05:00:00+00:00,467.77
2016-04-26 05:00:00+00:00,468.8
2016-04-27 05:00:00+00:00,445.31
2016-04-28 05:00:00+00:00,451.68
2016-04-29 05:00:00+00:00,457.34
2016-04-30 05:00:00+00:00,454.02
2016-05-01 05:00:00+00:00,457.09
2016-05-02 05:00:00+00:00,446.41
2016-05-03 05:00:00+00:00,451.0
2016-05-04 05:00:00+00:00,448.68
2016-05-05 05:00:00+00:00,449.35
2016-05-06 05:00:00+00:00,460.25
2016-05-07 05:00:00+00:00,461.91
2016-05-08 05:00:00+00:00,461.76
2016-05-09 05:00:00+00:00,464.16
2016-05-10 05:00:00+00:00,456.44
2016-05-11 05:00:00+00:00,454.35
2016-05-12 05:00:00+00:00,455.85
2016-05-13 05:00:00+00:00,456.64
2016-05-14 05:00:00+00:00,458.9
2016-05-15 05:00:00+00:00,460.17
2016-05-16 05:00:00+00:00,457.0
2016-05-17 05:00:00+00:00,456.21
2016-05-18 05:00:00+00:00,456.2
2016-05-19 05:00:00+00:00,440.72
2016-05-20 05:00:00+00:00,445.65
2016-05-21 05:00:00+00:00,445.99
2016-05-22 05:00:00+00:00,442.48
2016-05-23 05:00:00+00:00,447.42
2016-05-24 05:00:00+00:00,446.99
2016-05-25 05:00:00+00:00,450.64
2016-05-26 05:00:00+00:00,467.99
2016-05-27 05:00:00+00:00,496.48
2016-05-28 05:00:00+00:00,523.25
2016-05-29 05:00:00+00:00,525.22
2016-05-30 05:00:00+00:00,533.9
2016-05-31 05:00:00+00:00,531.34
2016-06-01 05:00:00+00:00,536.55
2016-06-02 05:00:00+00:00,537.65
2016-06-03 05:00:00+00:00,573.55
2016-06-04 05:00:00+00:00,580.79
2016-06-05 05:00:00+00:00,580.95
2016-06-06 05:00:00+00:00,586.77
2016-06-07 05:00:00+00:00,579.71
2016-06-08 05:00:00+00:00,581.4
2016-06-09 05:00:00+00:00,577.46
2016-06-10 05:00:00+00:00,585.7
2016-06-11 05:00:00+00:00,637.0
2016-06-12 05:00:00+00:00,677.86
2016-06-13 05:00:00+00:00,691.08
2016-06-14 05:00:00+00:00,683.06
2016-06-15 05:00:00+00:00,698.78
2016-06-16 05:00:00+00:00,771.88
2016-06-17 05:00:00+00:00,749.11
2016-06-18 05:00:00+00:00,748.07
2016-06-19 05:00:00+00:00,762.0
2016-06-20 05:00:00+00:00,700.48
2016-06-21 05:00:00+00:00,667.66
2016-06-22 05:00:00+00:00,590.2
2016-06-23 05:00:00+00:00,680.86
2016-06-24 05:00:00+00:00,692.13
2016-06-25 05:00:00+00:00,673.71
2016-06-26 05:00:00+00:00,647.88
2016-06-27 05:00:00+00:00,653.47
2016-06-28 05:00:00+00:00,648.43
2016-06-29 05:00:00+00:00,637.19
2016-06-30 05:00:00+00:00,682.03
2016-07-01 05:00:00+00:00,679.53
2016-07-02 05:00:00+00:00,704.95
2016-07-03 05:00:00+00:00,678.81
2016-07-04 05:00:00+00:00,681.98
2016-07-05 05:00:00+00:00,679.66
2016-07-06 05:00:00+00:00,678.79
2016-07-07 05:00:00+00:00,641.05
2016-07-08 05:00:00+00:00,667.33
2016-07-09 05:00:00+00:00,657.61
2016-07-10 05:00:00+00:00,661.15
2016-07-11 05:00:00+00:00,649.68
2016-07-12 05:00:00+00:00,664.53
2016-07-13 05:00:00+00:00,653.58
2016-07-14 05:00:00+00:00,665.98
2016-07-15 05:00:00+00:00,667.48
2016-07-16 05:00:00+00:00,668.91
2016-07-17 05:00:00+00:00,682.72
2016-07-18 05:00:00+00:00,675.5
2016-07-19 05:00:00+00:00,674.21
2016-07-20 05:00:00+00:00,666.92
2016-07-21 05:00:00+00:00,668.86
2016-07-22 05:00:00+00:00,661.9
2016-07-23 05:00:00+00:00,657.28
2016-07-24 05:00:00+00:00,660.79
2016-07-25 05:00:00+00:00,658.27
2016-07-26 05:00:00+00:00,647.12
2016-07-27 05:00:00+00:00,657.35
2016-07-28 05:00:00+00:00,658.9
2016-07-29 05:00:00+00:00,658.16
2016-07-30 05:00:00+00:00,635.91
2016-07-31 05:00:00+00:00,626.5
2016-08-01 05:00:00+00:00,598.0
2016-08-02 05:00:00+00:00,548.99
2016-08-03 05:00:00+00:00,573.36
2016-08-04 05:00:00+00:00,587.5
2016-08-05 05:00:00+00:00,583.0
2016-08-06 05:00:00+00:00,592.79
2016-08-07 05:00:00+00:00,595.14
2016-08-08 05:00:00+00:00,588.74
2016-08-09 05:00:00+00:00,586.45
2016-08-10 05:00:00+00:00,594.94
2016-08-11 05:00:00+00:00,584.41
2016-08-12 05:00:00+00:00,588.07
2016-08-13 05:00:00+00:00,583.37
2016-08-14 05:00:00+00:00,572.55
2016-08-15 05:00:00+00:00,568.54
2016-08-16 05:00:00+00:00,579.02
2016-08-17 05:00:00+00:00,574.46
2016-08-18 05:00:00+00:00,575.06
2016-08-19 05:00:00+00:00,573.67
2016-08-20 05:00:00+00:00,582.16
2016-08-21 05:00:00+00:00,580.37
2016-08-22 05:00:00+00:00,585.93
2016-08-23 05:00:00+00:00,579.15
2016-08-24 05:00:00+00:00,575.69
2016-08-25 05:00:00+00:00,576.66
2016-08-26 05:00:00+00:00,576.92
2016-08-27 05:00:00+00:00,570.84
2016-08-28 05:00:00+00:00,574.98
2016-08-29 05:00:00+00:00,573.23
2016-08-30 05:00:00+00:00,572.93
2016-08-31 05:00:00+00:00,571.98
2016-09-01 05:00:00+00:00,573.02
2016-09-02 05:00:00+00:00,575.19
2016-09-03 05:00:00+00:00,600.91
2016-09-04 05:00:00+00:00,609.6
2016-09-05 05:00:00+00:00,605.69
2016-09-06 05:00:00+00:00,612.99
2016-09-07 05:00:00+00:00,615.96
2016-09-08 05:00:00+00:00,626.56
2016-09-09 05:00:00+00:00,622.07
2016-09-10 05:00:00+00:00,622.39
2016-09-11 05:00:00+00:00,607.94
2016-09-12 05:00:00+00:00,608.53
2016-09-13 05:00:00+00:00,609.17
2016-09-14 05:00:00+00:00,608.23
2016-09-15 05:00:00+00:00,606.64
2016-09-16 05:00:00+00:00,608.21
2016-09-17 05:00:00+00:00,607.72
2016-09-18 05:00:00+00:00,611.4
2016-09-19 05:00:00+00:00,609.29
2016-09-20 05:00:00+00:00,598.86
2016-09-21 05:00:00+00:00,597.07
2016-09-22 05:00:00+00:00,596.99
2016-09-23 05:00:00+00:00,602.96
2016-09-24 05:00:00+00:00,602.68
2016-09-25 05:00:00+00:00,602.24
2016-09-26 05:00:00+00:00,605.56
2016-09-27 05:00:00+00:00,605.71
2016-09-28 05:00:00+00:00,604.99
2016-09-29 05:00:00+00:00,605.54
2016-09-30 05:00:00+00:00,608.99
2016-10-01 05:00:00+00:00,615.54
2016-10-02 05:00:00+00:00,613.92
2016-10-03 05:00:00+00:00,612.99
2016-10-04 05:00:00+00:00,609.74
2016-10-05 05:00:00+00:00,612.55
2016-10-06 05:00:00+00:00,611.88
2016-10-07 05:00:00+00:00,619.64
2016-10-08 05:00:00+00:00,619.5
2016-10-09 05:00:00+00:00,618.96
2016-10-10 05:00:00+00:00,631.08
2016-10-11 05:00:00+00:00,638.51
2016-10-12 05:00:00+00:00,635.79
2016-10-13 05:00:00+00:00,634.17
2016-10-14 05:00:00+00:00,638.03
2016-10-15 05:00:00+00:00,640.88
2016-10-16 05:00:00+00:00,640.25
2016-10-17 05:00:00+00:00,639.56
2016-10-18 05:00:00+00:00,636.95
2016-10-19 05:00:00+00:00,629.2
2016-10-20 05:00:00+00:00,629.67
2016-10-21 05:00:00+00:00,630.83
2016-10-22 05:00:00+00:00,649.68
2016-10-23 05:00:00+00:00,651.04
2016-10-24 05:00:00+00:00,655.29
2016-10-25 05:00:00+00:00,654.3
2016-10-26 05:00:00+00:00,688.69
2016-10-27 05:00:00+00:00,691.21
2016-10-28 05:00:00+00:00,703.6
2016-10-29 05:00:00+00:00,710.95
2016-10-30 05:00:00+00:00,698.23
2016-10-31 05:00:00+00:00,710.01
2016-11-01 05:00:00+00:00,730.7
2016-11-02 05:00:00+00:00,742.17
2016-11-03 05:00:00+00:00,690.0
2016-11-04 05:00:00+00:00,704.29
2016-11-05 05:00:00+00:00,706.99
2016-11-06 05:00:00+00:00,710.18
